NCTId,BriefTitle,Condition,Phase,StudyType,InterventionType,InterventionName,Enrollment,StartDate,PrimaryCompletionDate,OverallStatus,LeadSponsorName,planned_enrollment,num_conditions,num_interventions,planned_duration_days,sponsor_type_industry,intervention_type,start_year,has_multiple_conditions,has_multiple_interventions,is_large_trial,label
NCT00100880,"Lenalidomide in Treating Young Patients With Recurrent, Progressive, or Refractory CNS Tumors",Childhood Atypical Teratoid/Rhabdoid Tumor; Childhood Central Nervous System Germ Cell Tumor; Childhood Choroid Plexus Tumor; Childhood Craniopharyngioma; Childhood Ependymoblastoma; Childhood Grade I Meningioma; Childhood Grade II Meningioma; Childhood Grade III Meningioma; Childhood High-grade Cerebellar Astrocytoma; Childhood High-grade Cerebral Astrocytoma; Childhood Infratentorial Ependymoma; Childhood Low-grade Cerebellar Astrocytoma; Childhood Low-grade Cerebral Astrocytoma; Childhood Medulloepithelioma; Childhood Mixed Glioma; Childhood Oligodendroglioma; Childhood Supratentorial Ependymoma; Recurrent Childhood Brain Tumor; Recurrent Childhood Cerebellar Astrocytoma; Recurrent Childhood Cerebral Astrocytoma; Recurrent Childhood Ependymoma; Recurrent Childhood Medulloblastoma; Recurrent Childhood Pineoblastoma; Recurrent Childhood Subependymal Giant Cell Astrocytoma; Recurrent Childhood Supratentorial Primitive Neuroectodermal Tumor; Recurrent Childhood Visual Pathway and Hypothalamic Glioma,PHASE1,INTERVENTIONAL,DRUG; PROCEDURE; PROCEDURE; OTHER,lenalidomide; perfusion-weighted magnetic resonance imaging; diffusion-weighted magnetic resonance imaging; laboratory biomarker analysis,45,2004-11,2010-11,COMPLETED,National Cancer Institute (NCI),45.0,26,4,2191.0,0,DRUG,2004.0,1,1,0,1.0
NCT00100035,Polarity Therapy for American Indian Caregivers of Dementia Patients,Stress; Depression; Anxiety,PHASE1,INTERVENTIONAL,PROCEDURE,Polarity therapy,50,2004-08,2007-04,COMPLETED,National Center for Complementary and Integrative Health (NCCIH),50.0,3,1,973.0,0,PROCEDURE,2004.0,1,0,0,1.0
NCT00568698,A Pilot Therapeutic Trial Using Hydroxyurea in Type I Spinal Muscular Atrophy Patients,"Muscular Atrophy, Spinal",PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG,Hydroxyurea; Placebo to match hydroxyurea,29,2004-01,2012-02,COMPLETED,Stanford University,29.0,1,2,2953.0,0,DRUG,2004.0,0,1,0,1.0
NCT00391625,Open-Label Extension Study Evaluating Long Term Safety in Patients With Type 1 Gaucher Disease Receiving DRX008A (ERT),Gaucher Disease,PHASE1; PHASE2,INTERVENTIONAL,DRUG,GA-GCB,10,2004-09-13,2008-01-31,COMPLETED,Shire,10.0,1,1,1235.0,0,DRUG,2004.0,0,0,0,1.0
NCT00108043,Orthostatic Tolerance During FES (Functional Electrical Stimulation)-Walking in Paraplegia,Spinal Cord Injury,PHASE1,INTERVENTIONAL,PROCEDURE,FES-evoked functional upright gait,10,2004-03,,COMPLETED,University of Sydney,10.0,1,1,,0,PROCEDURE,2004.0,0,0,0,1.0
NCT00095771,Arsenic Trioxide and Radiation Therapy in Treating Young Patients With Newly Diagnosed Gliomas,Brain and Central Nervous System Tumors,PHASE1,INTERVENTIONAL,DRUG; RADIATION,arsenic trioxide; radiation therapy,36,2004-11,2011-01,COMPLETED,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,36.0,1,2,2252.0,0,DRUG,2004.0,0,1,0,1.0
NCT00212745,Pilot Trial of a Behavioral Treatment for Epilepsy,"Epilepsies, Partial",PHASE1; PHASE2,INTERVENTIONAL,BEHAVIORAL,Andrews/Reiter behavioral treatment for epilepsy,8,2004-02,2009-03,COMPLETED,Oregon Health and Science University,8.0,1,1,1855.0,0,BEHAVIORAL,2004.0,0,0,0,1.0
NCT00253461,11C Topotecan PET Imaging,"Lung Cancer; Metastatic Cancer; Ovarian Cancer; Unspecified Adult Solid Tumor, Protocol Specific",EARLY_PHASE1,INTERVENTIONAL,PROCEDURE; PROCEDURE; RADIATION; RADIATION,computed tomography; positron emission tomography; 11C topotecan; fludeoxyglucose F 18,7,2004-12,2009-11,TERMINATED,Case Comprehensive Cancer Center,7.0,4,4,1796.0,0,PROCEDURE,2004.0,1,1,0,0.0
NCT00259467,Project TAP: Tailored Activities Project,Alzheimer's Disease,PHASE1,INTERVENTIONAL,BEHAVIORAL,Home-Based Behavorial Intervention,60,2004-02,,COMPLETED,Thomas Jefferson University,60.0,1,1,,0,BEHAVIORAL,2004.0,0,0,0,1.0
NCT00551863,Developing Violence Prevention Therapy for Substance Abusers,Substance Use Disorders; Violence,PHASE1; PHASE2,INTERVENTIONAL,BEHAVIORAL,IVPT,131,2004-06,2008-03,COMPLETED,University of Michigan,131.0,2,1,1369.0,0,BEHAVIORAL,2004.0,1,0,1,1.0
NCT02515695,Phase I BP Interferon (IFN) Beta-001,"Multiple Sclerosis, Relapsing-Remitting",PHASE1,INTERVENTIONAL,DRUG,Interferon beta-1a,12,2005-05,2005-07,COMPLETED,Centre Hospitalier Universitaire Vaudois,12.0,1,1,61.0,0,DRUG,2005.0,0,0,0,1.0
NCT00101270,Oxaliplatin and Irinotecan in Treating Young Patients With Refractory Solid Tumors or Lymphomas,"Childhood Burkitt Lymphoma; Childhood Central Nervous System Germ Cell Tumor; Childhood Diffuse Large Cell Lymphoma; Childhood Grade III Lymphomatoid Granulomatosis; Childhood Immunoblastic Large Cell Lymphoma; Recurrent Childhood Brain Stem Glioma; Recurrent Childhood Cerebellar Astrocytoma; Recurrent Childhood Cerebral Astrocytoma; Recurrent Childhood Ependymoma; Recurrent Childhood Grade III Lymphomatoid Granulomatosis; Recurrent Childhood Large Cell Lymphoma; Recurrent Childhood Liver Cancer; Recurrent Childhood Lymphoblastic Lymphoma; Recurrent Childhood Malignant Germ Cell Tumor; Recurrent Childhood Medulloblastoma; Recurrent Childhood Rhabdomyosarcoma; Recurrent Childhood Small Noncleaved Cell Lymphoma; Recurrent Childhood Soft Tissue Sarcoma; Recurrent Childhood Supratentorial Primitive Neuroectodermal Tumor; Recurrent Childhood Visual Pathway Glioma; Recurrent Colon Cancer; Recurrent Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor; Recurrent Melanoma; Recurrent Nasopharyngeal Cancer; Recurrent Neuroblastoma; Recurrent Osteosarcoma; Recurrent Wilms Tumor and Other Childhood Kidney Tumors; Recurrent/Refractory Childhood Hodgkin Lymphoma; Unspecified Childhood Solid Tumor, Protocol Specific",PHASE1,INTERVENTIONAL,DRUG; DRUG,irinotecan hydrochloride; oxaliplatin,24,2005-03,2007-09,COMPLETED,National Cancer Institute (NCI),24.0,29,2,914.0,0,DRUG,2005.0,1,1,0,1.0
NCT00239564,Pharmacokinetics and Pharmacodynamics of IPX054 in Subjects With Parkinson's Disease,Idiopathic Parkinson's Disease,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG; DRUG,IPX054 100 mg; IPX054 150 mg; IPX054 200 mg; IPX054 250 mg; IPX054 300 mg,12,2005-10,2007-12,COMPLETED,"Impax Laboratories, LLC",12.0,1,5,791.0,1,DRUG,2005.0,0,1,0,1.0
NCT00613132,Ph I Gleevec in Combo w RAD001 + Hydroxyurea for Pts w Recurrent MG,Glioblastoma; Gliosarcoma,PHASE1,INTERVENTIONAL,DRUG,"Gleevec, RAD001, and Hydroxyurea",78,2005-05,2008-08,COMPLETED,Annick Desjardins,78.0,2,1,1188.0,0,DRUG,2005.0,1,0,0,1.0
NCT00457964,RAD001 Therapy of Angiomyolipomata in Patients With TS Complex and Sporadic LAM,Tuberous Sclerosis; Lymphangioleiomyomatosis,PHASE1; PHASE2,INTERVENTIONAL,DRUG,RAD001,36,2005-08,2013-07,COMPLETED,"Children's Hospital Medical Center, Cincinnati",36.0,2,1,2891.0,1,DRUG,2005.0,1,0,0,1.0
NCT00181064,Atkins Diet for Difficult-to-Control Headaches in Teenagers,Chronic Daily Headache,PHASE1,INTERVENTIONAL,BEHAVIORAL,Modified Atkins diet,10,2005-09,2009-06,COMPLETED,Johns Hopkins University,10.0,1,1,1369.0,0,BEHAVIORAL,2005.0,0,0,0,1.0
NCT00085540,FR901228 in Treating Patients With Recurrent High-Grade Gliomas,Adult Anaplastic Astrocytoma; Adult Anaplastic Oligodendroglioma; Adult Giant Cell Glioblastoma; Adult Gliosarcoma; Recurrent Adult Brain Tumor,PHASE1; PHASE2,INTERVENTIONAL,DRUG,depsipeptide,50,2005-01,2008-12,COMPLETED,National Cancer Institute (NCI),50.0,5,1,1430.0,0,DRUG,2005.0,1,0,0,1.0
NCT00098761,"VNP40101M in Treating Young Patients With Recurrent, Progressive, or Refractory Primary Brain Tumors",Brain and Central Nervous System Tumors,PHASE1,INTERVENTIONAL,DRUG,laromustine,42,2005-02,2006-10,COMPLETED,Pediatric Brain Tumor Consortium,42.0,1,1,607.0,0,DRUG,2005.0,0,0,0,1.0
NCT00265408,Pilot Study of Aspirin Versus Warfarin for Cervicocephalic Arterial Dissection,Ischemic Stroke,PHASE1,INTERVENTIONAL,DRUG; DRUG,aspirin; warfarin,0,2005-12,,WITHDRAWN,"University of California, San Diego",0.0,1,2,,0,DRUG,2005.0,0,1,0,0.0
NCT00544284,Bortezomib and Temozolomide in Treating Patients With Brain Tumors or Other Solid Tumors That Have Not Responded to Treatment,"Brain and Central Nervous System Tumors; Lymphoma; Metastatic Cancer; Unspecified Adult Solid Tumor, Protocol Specific",PHASE1,INTERVENTIONAL,DRUG; DRUG; OTHER,bortezomib; temozolomide; pharmacological study,25,2005-01,2012-01,COMPLETED,City of Hope Medical Center,25.0,4,3,2556.0,0,DRUG,2005.0,1,1,0,1.0
NCT00110552,Effects of Sage on Memory and Mental Performance in Alzheimer's Disease Patients,Alzheimer Disease,PHASE1,INTERVENTIONAL,DRUG,Salvia officinalis (sage),111,2005-07,2012-12,COMPLETED,Oregon Health and Science University,111.0,1,1,2710.0,0,DRUG,2005.0,0,0,1,1.0
NCT00108056,Enzastaurin to Treat Recurrent Brain Tumor,Glioma,PHASE1,INTERVENTIONAL,DRUG,Enzastaurin (LY317615) monohydronchloride,26,2005-04-07,2014-04-01,TERMINATED,National Cancer Institute (NCI),26.0,1,1,3281.0,0,DRUG,2005.0,0,0,0,0.0
NCT00118924,Safety of and Immune Response to a Tick-Borne Encephalitis Vaccine (LGT(TP21)/DEN4) in Healthy Adults,Tick-Borne Encephalitis,PHASE1,INTERVENTIONAL,BIOLOGICAL; BIOLOGICAL,LGT(TP21)/DEN4; Placebo,28,2005-07,2007-07,COMPLETED,National Institute of Allergy and Infectious Diseases (NIAID),28.0,1,2,730.0,0,BIOLOGICAL,2005.0,0,1,0,1.0
NCT00612651,PH I Addition of Farnesyl Transferase Inhibitor to Temozolomide for Pts w Gr 3 & 4 Malignant Gliomas,Gliosarcoma; Glioblastoma; Anaplastic Astrocytoma,PHASE1,INTERVENTIONAL,DRUG,Temodar and SCH 66336,37,2005-10,2009-01,COMPLETED,Duke University,37.0,3,1,1188.0,0,DRUG,2005.0,1,0,0,1.0
NCT00224640,Iron-Chelating Therapy and Friedreich Ataxia,Friedreich Ataxia,PHASE1; PHASE2,INTERVENTIONAL,DRUG,Iron chelating intervention,15,2005-03,2008-03,COMPLETED,Assistance Publique - Hôpitaux de Paris,15.0,1,1,1096.0,0,DRUG,2005.0,0,0,0,1.0
NCT00623077,MT2004-30: Tomotherapy for Solid Tumors,Brain and Central Nervous System Tumors; Kidney Cancer; Liver Cancer; Retinoblastoma; Sarcoma,PHASE1,INTERVENTIONAL,BIOLOGICAL; DRUG; DRUG; DRUG; DRUG; DRUG; PROCEDURE; RADIATION; RADIATION; DRUG; RADIATION,filgrastim; busulfan; etoposide; ifosfamide; melphalan; thiotepa; stem cell transplantation; tomotherapy; total marrow irradiation; Mesna; Whole lung radiation,23,2005-08,2012-07,TERMINATED,"Masonic Cancer Center, University of Minnesota",23.0,5,11,2526.0,0,BIOLOGICAL,2005.0,1,1,0,0.0
NCT00140218,R(+) Pramipexole in Early Amyotrophic Lateral Sclerosis,Amyotrophic Lateral Sclerosis,PHASE1; PHASE2,INTERVENTIONAL,DRUG,R(+) pramipexole dihydrochloride monohydrate,30,2005-08,2007-01,COMPLETED,"Bennett, James P., Jr., M.D., Ph.D.",30.0,1,1,518.0,0,DRUG,2005.0,0,0,0,1.0
NCT00291395,PGI2 Induced Headache and Cerebral Haemodynamics in Healthy Volunteers,Headache; Migraine,PHASE1,INTERVENTIONAL,DRUG,PGI2,12,2005-09,,TERMINATED,Danish Headache Center,12.0,2,1,,0,DRUG,2005.0,1,0,0,0.0
NCT00112723,Flavopiridol in Treating Patients With Relapsed or Refractory Lymphoma or Multiple Myeloma,Adult Lymphocyte Depletion Hodgkin Lymphoma; Adult Lymphocyte Predominant Hodgkin Lymphoma; Adult Mixed Cellularity Hodgkin Lymphoma; Adult Nodular Sclerosis Hodgkin Lymphoma; Anaplastic Large Cell Lymphoma; Angioimmunoblastic T-cell Lymphoma; Extranodal Marginal Zone B-cell Lymphoma of Mucosa-associated Lymphoid Tissue; Nodal Marginal Zone B-cell Lymphoma; Recurrent Adult Diffuse Large Cell Lymphoma; Recurrent Adult Diffuse Mixed Cell Lymphoma; Recurrent Adult Diffuse Small Cleaved Cell Lymphoma; Recurrent Adult Grade III Lymphomatoid Granulomatosis; Recurrent Adult Hodgkin Lymphoma; Recurrent Adult T-cell Leukemia/Lymphoma; Recurrent Cutaneous T-cell Non-Hodgkin Lymphoma; Recurrent Grade 1 Follicular Lymphoma; Recurrent Grade 2 Follicular Lymphoma; Recurrent Grade 3 Follicular Lymphoma; Recurrent Mantle Cell Lymphoma; Recurrent Marginal Zone Lymphoma; Recurrent Mycosis Fungoides/Sezary Syndrome; Recurrent Small Lymphocytic Lymphoma; Refractory Multiple Myeloma; Splenic Marginal Zone Lymphoma; Stage I Multiple Myeloma; Stage II Multiple Myeloma; Stage III Multiple Myeloma; Waldenström Macroglobulinemia,PHASE1; PHASE2,INTERVENTIONAL,DRUG,alvocidib,46,2005-12,2011-02,TERMINATED,National Cancer Institute (NCI),46.0,28,1,1888.0,0,DRUG,2005.0,1,0,0,0.0
NCT00430703,Effect of Passive Gait Training on the Cortical Activity in Patients With Severe Traumatic Brain Injury.,"Craniocerebral Trauma; Traumatic Brain Injury; ""Rehabilitation""",EARLY_PHASE1,INTERVENTIONAL,BEHAVIORAL,body weight support treadmill training,26,2006-08,2008-08,COMPLETED,University of Aarhus,26.0,3,1,731.0,0,BEHAVIORAL,2006.0,1,0,0,1.0
NCT00358293,Study of Nighttime Dosing of Sublingual Tizanidine (12 mg) in Multiple Sclerosis (MS) Patients With Significant Spasticity,Muscle Spasticity,PHASE1; PHASE2,INTERVENTIONAL,DRUG,Tizanidine (sublingual or oral),20,2006-12,,COMPLETED,Teva GTC,20.0,1,1,,0,DRUG,2006.0,0,0,0,1.0
NCT00380302,Activity of AVE1625 in Mild to Moderate Alzheimer's Patients.,Alzheimer Disease,PHASE1; PHASE2,INTERVENTIONAL,DRUG,AVE1625,162,2006-09,2007-07,COMPLETED,Sanofi,162.0,1,1,303.0,0,DRUG,2006.0,0,0,1,1.0
NCT00986895,"A Study of Glyceryl Tri-(4-phenylbutyrate) Administered Orally as a Single Dose, and Twice Daily for Seven Consecutive Days to Subjects With Hepatic Impairment With Cirrhosis and to a Control Group",Hepatic Encephalopathy; Urea Cycle Disorders,PHASE1,INTERVENTIONAL,DRUG,HPN-100,32,2006-09,,COMPLETED,Amgen,32.0,2,1,,0,DRUG,2006.0,1,0,0,1.0
NCT00357253,"Capecitabine and Radiation Therapy in Treating Young Patients With Newly Diagnosed, Nonmetastatic Brain Stem Glioma or High-Grade Glioma",Brain and Central Nervous System Tumors,PHASE1,INTERVENTIONAL,DRUG; RADIATION,capecitabine; radiation therapy,24,2006-01,2010-03,COMPLETED,Pediatric Brain Tumor Consortium,24.0,1,2,1520.0,0,DRUG,2006.0,0,1,0,1.0
NCT00387920,Sunitinib in Treating Young Patients With Refractory Solid Tumors,"Central Nervous System Metastases; Childhood Central Nervous System Choriocarcinoma; Childhood Central Nervous System Embryonal Tumor; Childhood Central Nervous System Germ Cell Tumor; Childhood Central Nervous System Germinoma; Childhood Central Nervous System Mixed Germ Cell Tumor; Childhood Central Nervous System Teratoma; Childhood Central Nervous System Yolk Sac Tumor; Recurrent Childhood Central Nervous System Embryonal Tumor; Unspecified Childhood Solid Tumor, Protocol Specific",PHASE1,INTERVENTIONAL,DRUG; OTHER; PROCEDURE; OTHER,sunitinib malate; pharmacological study; dynamic contrast-enhanced magnetic resonance imaging; laboratory biomarker analysis,35,2006-10,2012-09,COMPLETED,National Cancer Institute (NCI),35.0,10,4,2162.0,0,DRUG,2006.0,1,1,0,1.0
NCT00314808,A Pilot Study of Dronabinol for Adult Patients With Primary Gliomas,Brain Neoplasms; Nausea; Vomiting,PHASE1,INTERVENTIONAL,DRUG,Dronabinol,33,2006-04,2011-10,COMPLETED,Duke University,33.0,3,1,2009.0,0,DRUG,2006.0,1,0,0,1.0
NCT00335764,"Sorafenib Combined With Erlotinib, Tipifarnib, or Temsirolimus in Treating Patients With Recurrent Glioblastoma Multiforme or Gliosarcoma",Adult Giant Cell Glioblastoma; Adult Glioblastoma; Adult Gliosarcoma; Recurrent Adult Brain Tumor,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG,sorafenib tosylate; erlotinib hydrochloride; tipifarnib; temsirolimus,92,2006-04,2010-02,COMPLETED,National Cancer Institute (NCI),92.0,4,4,1402.0,0,DRUG,2006.0,1,1,0,1.0
NCT00271076,CAPITAL: Carotid Artery Plaque Intravascular Ultrasound Evaluation,Carotid Artery Disease,PHASE1,INTERVENTIONAL,PROCEDURE; DEVICE; PROCEDURE,IVUS; CAS; CEA,31,2006-01,,COMPLETED,Arizona Heart Institute,31.0,1,3,,0,PROCEDURE,2006.0,0,1,0,1.0
NCT01879332,A Sequential Multiple Ascending Dose Study of the Safety and Pharmacokinetics of Eslicarbazepine Acetate in Adult Healthy Volunteers,Epilepsy,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,Placebo; BIA 2-093 3000 mg once daily; BIA 2-093 3600 mg once daily,16,2006-12,2007-02,COMPLETED,Bial - Portela C S.A.,16.0,1,3,62.0,0,DRUG,2006.0,0,1,0,1.0
NCT00326664,"AZD2171 in Treating Young Patients With Recurrent, Progressive, or Refractory Primary CNS Tumors",Childhood Atypical Teratoid/Rhabdoid Tumor; Childhood Central Nervous System Germ Cell Tumor; Childhood Cerebral Anaplastic Astrocytoma; Childhood Cerebral Astrocytoma; Childhood Grade I Meningioma; Childhood Grade II Meningioma; Childhood Grade III Meningioma; Childhood Infratentorial Ependymoma; Childhood Oligodendroglioma; Childhood Spinal Cord Neoplasm; Childhood Supratentorial Ependymoma; Recurrent Childhood Brain Neoplasm; Recurrent Childhood Brain Stem Glioma; Recurrent Childhood Cerebellar Astrocytoma; Recurrent Childhood Cerebral Astrocytoma; Recurrent Childhood Ependymoma; Recurrent Childhood Medulloblastoma; Recurrent Childhood Pineoblastoma; Recurrent Childhood Subependymal Giant Cell Astrocytoma; Recurrent Childhood Supratentorial Primitive Neuroectodermal Tumor; Recurrent Childhood Visual Pathway Glioma,PHASE1,INTERVENTIONAL,DRUG,Cediranib Maleate,55,2006-03,2015-07,COMPLETED,National Cancer Institute (NCI),55.0,21,1,3409.0,0,DRUG,2006.0,1,0,0,1.0
NCT00469937,Ph I Study of Lithium During Whole Brain Radiotherapy For Patients With Brain Metastases,Brain and Central Nervous System Tumors; Cognitive/Functional Effects; Neurotoxicity; Solid Tumor,PHASE1,INTERVENTIONAL,DRUG; PROCEDURE; PROCEDURE; RADIATION,lithium carbonate; cognitive assessment; quality-of-life assessment; radiation therapy,9,2006-02,2009-03,TERMINATED,Vanderbilt-Ingram Cancer Center,9.0,4,4,1124.0,0,DRUG,2006.0,1,1,0,0.0
NCT00446082,Study of Pasireotide Long Acting Release (LAR) Injection in Patients With Acromegaly and Patients With Carcinoid Disease,Carcinoid Tumor; Acromegaly,PHASE1,INTERVENTIONAL,DRUG,Pasireotide,85,2006-06,2013-11,COMPLETED,Novartis Pharmaceuticals,85.0,2,1,2710.0,1,DRUG,2006.0,1,0,0,1.0
NCT00723463,Determine if Apparent Diffusion Coefficient (ADC) Values Can Differentiate Tumors From Normal Tissue,Brain Cancer; Neck Cancer,EARLY_PHASE1,INTERVENTIONAL,PROCEDURE,3T MRI scan,200,2006-06,2016-06,COMPLETED,University of Michigan,200.0,2,1,3653.0,0,PROCEDURE,2006.0,1,0,1,1.0
NCT01747408,Treatment of Subarachnoid Hemorrhage With Human Albumin,Subarachnoid Hemorrhage,PHASE1,INTERVENTIONAL,DRUG,Human Albumin,47,2006-06,2010-07,TERMINATED,Baylor College of Medicine,47.0,1,1,1491.0,0,DRUG,2006.0,0,0,0,0.0
NCT01009866,"Study of Immunotoxin, MR1-1",Supratentorial Malignant Brain Tumor,PHASE1,INTERVENTIONAL,BIOLOGICAL,MR1-1,9,2006-11,2012-12,TERMINATED,"Darell D. Bigner, MD, PhD",9.0,1,1,2222.0,0,BIOLOGICAL,2006.0,0,0,0,0.0
NCT03095105,Pharmacokinetic Profile of BIA 6-512 in Healthy Elderly Subjects Versus Healthy Young Subjects,Parkinson Disease,PHASE1,INTERVENTIONAL,DRUG,200 mg BIA 6-512,25,2006-01-24,2006-03-02,COMPLETED,Bial - Portela C S.A.,25.0,1,1,37.0,0,DRUG,2006.0,0,0,0,1.0
NCT00293345,3-AP and Gemcitabine in Treating Patients With Advanced Solid Tumors or Lymphoma,"Anaplastic Large Cell Lymphoma; Angioimmunoblastic T-cell Lymphoma; Extranodal Marginal Zone B-cell Lymphoma of Mucosa-associated Lymphoid Tissue; Intraocular Lymphoma; Nodal Marginal Zone B-cell Lymphoma; Primary Central Nervous System Hodgkin Lymphoma; Primary Central Nervous System Non-Hodgkin Lymphoma; Recurrent Adult Burkitt Lymphoma; Recurrent Adult Diffuse Large Cell Lymphoma; Recurrent Adult Diffuse Mixed Cell Lymphoma; Recurrent Adult Diffuse Small Cleaved Cell Lymphoma; Recurrent Adult Hodgkin Lymphoma; Recurrent Adult Immunoblastic Large Cell Lymphoma; Recurrent Adult Lymphoblastic Lymphoma; Recurrent Adult T-cell Leukemia/Lymphoma; Recurrent Cutaneous T-cell Non-Hodgkin Lymphoma; Recurrent Grade 1 Follicular Lymphoma; Recurrent Grade 2 Follicular Lymphoma; Recurrent Grade 3 Follicular Lymphoma; Recurrent Mantle Cell Lymphoma; Recurrent Marginal Zone Lymphoma; Recurrent Mycosis Fungoides/Sezary Syndrome; Recurrent Small Lymphocytic Lymphoma; Small Intestine Lymphoma; Splenic Marginal Zone Lymphoma; Stage III Adult Burkitt Lymphoma; Stage III Adult Diffuse Large Cell Lymphoma; Stage III Adult Diffuse Mixed Cell Lymphoma; Stage III Adult Diffuse Small Cleaved Cell Lymphoma; Stage III Adult Hodgkin Lymphoma; Stage III Adult Immunoblastic Large Cell Lymphoma; Stage III Adult Lymphoblastic Lymphoma; Stage III Adult T-cell Leukemia/Lymphoma; Stage III Cutaneous T-cell Non-Hodgkin Lymphoma; Stage III Grade 1 Follicular Lymphoma; Stage III Grade 2 Follicular Lymphoma; Stage III Grade 3 Follicular Lymphoma; Stage III Mantle Cell Lymphoma; Stage III Marginal Zone Lymphoma; Stage III Mycosis Fungoides/Sezary Syndrome; Stage III Small Lymphocytic Lymphoma; Stage IV Adult Burkitt Lymphoma; Stage IV Adult Diffuse Large Cell Lymphoma; Stage IV Adult Diffuse Mixed Cell Lymphoma; Stage IV Adult Diffuse Small Cleaved Cell Lymphoma; Stage IV Adult Hodgkin Lymphoma; Stage IV Adult Immunoblastic Large Cell Lymphoma; Stage IV Adult Lymphoblastic Lymphoma; Stage IV Adult T-cell Leukemia/Lymphoma; Stage IV Cutaneous T-cell Non-Hodgkin Lymphoma; Stage IV Grade 1 Follicular Lymphoma; Stage IV Grade 2 Follicular Lymphoma; Stage IV Grade 3 Follicular Lymphoma; Stage IV Mantle Cell Lymphoma; Stage IV Marginal Zone Lymphoma; Stage IV Mycosis Fungoides/Sezary Syndrome; Stage IV Small Lymphocytic Lymphoma; Unspecified Adult Solid Tumor, Protocol Specific; Waldenström Macroglobulinemia",PHASE1,INTERVENTIONAL,DRUG; DRUG,gemcitabine hydrochloride; triapine,30,2006-06,2012-10,COMPLETED,National Cancer Institute (NCI),30.0,59,2,2314.0,0,DRUG,2006.0,1,1,0,1.0
NCT01042964,"Safety, Pharmacokinetic and -Dynamic Study of PR-15, an Inhibitor of Platelet Adhesion",Thrombosis; Acute Coronary Syndrome; Myocardial Infarction; Stroke,PHASE1,INTERVENTIONAL,DRUG,revacept (PR-15),30,2006-03,2007-01,COMPLETED,AdvanceCor GmbH,30.0,4,1,306.0,1,DRUG,2006.0,1,0,0,1.0
NCT00612001,Vaccine Therapy in Treating Patients With Malignant Glioma,Brain and Central Nervous System Tumors,PHASE1,INTERVENTIONAL,BIOLOGICAL,glioma-associated antigen peptide-pulsed autologous dendritic cell vaccine,8,2006-05,2011-01,COMPLETED,Jonsson Comprehensive Cancer Center,8.0,1,1,1706.0,0,BIOLOGICAL,2006.0,0,0,0,1.0
